#gg_id	img_genome_id
2801645	649633030
226044	640427120
534027	643886130
2466332	2516143098
1775759	2516143031
4371156	644736411
3806797	2516143098
3339673	644736390
3906081	646311944
2321536	2516143101
2995612	646564535
243287	640963010
4350952	649633091
2003479	2516143085
3136815	2516143046
2206601	2516143085
1530857	2511231167
3104551	2516143085
4406407	649633065
3454274	643348516
1958478	649633097
347009	642979357
440950	645058745
2918986	649633038
168694	637000077
2124151	649633074
4448288	649633075
166193	642555126
470369	642979360
2727089	637000118
4031613	649633081
2531790	2516143066
3065279	2516143066
4465328	2516143066
137114	638154519
4369720	651053018
1525186	2516143021
2157043	2516143021
3107074	2516143021
2345721	2516143084
609288	647000265
1921246	2516143021
4417624	637000024
470662	643886127
470139	641736198
251227	640753007
249990	640963031
3121659	2516143035
236738	640963031
242368	640963031
2372985	2516143006
2334620	640753041
1808433	2516143045
698296	650377906
606413	647000207
4449878	644736367
159422	638341078
4391063	651053046
470870	643886024
212195	640069305
3933666	651053002
609386	647000266
1105135	2511231133
186514	639279310
1842075	649633052
1629717	2516143015
469482	643886056
2474302	646311951
3074683	2516143041
134663	637000220
238079	641228507
44325	637000040
2580435	2516143084
2826120	2516143084
545932	645058803
4004486	2516143057
538515	645058803
176827	639633005
349112	642555109
2492580	2516143084
4393814	2513237192
3129281	646311904
128423	637000040
1662808	2513237188
3509205	2516143034
2905335	641522654
470605	643886046
153653	637000137
4453403	641522636
3829278	641522625
271358	641736226
684824	647000322
4459309	2512564069
2056356	2512564069
1733465	2516143033
343857	642791613
305267	642555163
2353160	2516143042
3367501	2516143016
313206	642791613
4300623	637000258
4294202	643886194
3141939	2513237228
128503	637000151
2836427	2516143031
4294286	645951844
4403600	644736393
213656	640069305
606025	647000200
156873	637000208
470543	643886062
2265108	643348533
339443	642555168
250885	640963056
237354	641380440
263912	641736152
853882	650377903
140424	638341202
4397354	650377948
347487	642555149
155836	638341124
129050	637000020
609533	647000268
139547	638341202
4479118	641522646
471337	641522658
4294165	645058810
264723	641522638
4429306	639633055
2758406	2512564061
2092399	640753040
4204363	641522609
2426507	650716105
2391578	639633055
607018	648276633
470433	645951804
253024	640069311
2300350	2516143042
4467810	2511231121
4148731	640069327
1074161	651053030
1102728	651053029
469849	640963015
140564	637000194
267530	641736147
4271369	2516143078
3884099	2516143051
3309283	2516143099
470229	641736133
2824321	2516143099
2668141	2512564075
152737	638341169
268771	641736130
4351645	646311905
2929016	2516143065
606786	647000216
4438417	2512564004
2914536	2512564053
3199330	2512564054
4000636	2516143005
4143213	2512564070
1810390	2512564076
4457247	2512564077
2446923	2512564057
2634088	2516143069
269026	641736134
3777582	2516143069
2417119	650377955
2920184	643348513
2237176	2516143066
3835799	2516143087
756549	645058828
4061231	2516143069
64683	637000036
694975	638341133
2320776	2516143027
4474661	2511231101
537626	645058778
2917154	2516143027
3649412	2516143027
4382891	2516143089
2252939	2516143027
551003	645058778
1516187	2516143027
2848000	2516143051
1906037	2516143042
3432972	650377905
2257940	650377984
609619	648276689
471001	643886070
2196838	2511231132
4294294	645951844
1663023	2516143044
470997	643886070
4294293	645951844
2778461	643348529
4440880	643348522
471186	643348515
4475393	643348525
3059028	643348520
471374	643348537
471209	643348527
4294210	643886202
2773499	637000244
2461936	2512047043
376720	644736379
3184107	2516143031
4286128	2513237186
3265209	2516143003
3279450	2516143003
4441107	2513237200
4456373	2513237219
469920	643886188
132880	637000277
4408815	648028021
54279	637000172
258456	641736138
4294167	642979318
470524	643886014
607640	648276653
2587333	643348576
4327050	643348585
2428671	650377951
470477	645951817
3899448	2516143044
4440241	2511231156
4434594	2511231194
2998804	2516143036
4294327	645951844
267636	641736173
3768439	2516143090
3846123	2512564048
3599118	2512564047
307772	642791629
4393163	2512564040
4371987	2512564034
192101	639857035
609637	647000277
4349767	651053045
3017538	2516143007
3511143	2516143007
3106117	2516143017
239525	640963039
4294092	645058700
2297293	2513237190
3530746	2513237194
471453	643692032
745240	646862316
761865	646862315
788573	646862314
1687353	2516143020
3251608	643692044
3234479	2513237213
3142400	2516143020
140245	637000049
2705696	2516143031
2705697	2516143031
4249689	2516143052
4441686	2513237179
4401705	649633059
2802168	2516143075
1879068	650716096
2449053	2516143047
4356812	2516143054
3994312	2516143052
2367332	2516143038
3336391	2512564073
2721705	2516143038
4384096	651053014
1856194	643692016
4472873	2513237178
2504233	2516143100
1117766	651053013
4330063	637000328
4294169	642979318
469818	641380449
2271349	2516143023
128433	646311926
108728	637000183
4355323	637000315
1985202	2516143064
2301944	2516143024
356671	637000132
269869	641522604
4233663	2516143100
2961225	2516143100
1976908	2516143016
2383063	2516143029
1820682	2516143029
2219281	2516143016
2805004	2516143029
4469345	646311901
2806706	2516143100
265952	641736184
3642479	640753058
470621	643886051
146330	2517093036
4449967	643692052
2531138	650377905
3710522	2516143073
128726	637000302
129061	637000303
356701	640753016
253887	640753057
471216	640753039
356687	640753008
471197	640753027
2633795	2516143102
247369	641228477
239795	640963027
3865395	641228477
4294269	643886005
1692347	643692053
2097637	2516143057
3468495	2516143081
4399217	650377912
3585869	2516143081
3667362	2516143081
4434735	2511231198
3566939	2516143081
2507308	2516143081
3028494	2516143009
2219182	2516143059
153370	637000191
3403883	2516143059
129174	637000327
2685679	640427136
2322683	2516143059
242967	640963033
2768035	2516143055
2773849	2516143055
2779358	648028024
609964	647000289
4294350	645951844
216145	640069318
208810	640069328
213398	640069302
205510	640069330
2592403	646311924
3488579	2516143063
229852	640427105
229012	640427105
4290934	2516143015
3966274	2516143015
1693127	2516143015
2050741	2516143005
3025667	2516143101
3227824	646311912
3637715	2516143098
2223575	648028033
3351195	2516143085
3718837	2516143101
4294061	645951844
2483597	646311927
1729080	646311930
4342139	648028019
1754342	648028017
3513555	2516143098
1981373	2516143101
297358	642555128
3588470	2516143049
3200224	646564578
1899927	2516143054
362631	643348502
2458802	2516143076
1940573	646862349
2055511	2516143046
3882357	2516143076
2156419	2516143076
4410117	2511231064
484294	641736227
1694927	2516143080
3338443	2516143052
4408150	646564557
2058825	641228483
1532693	646564546
4420776	646564546
3461327	2516143088
3027805	2516143088
470219	643886084
2057078	641228491
137958	638341237
3786186	2516143066
239416	640963038
3121900	2516143027
3586071	2516143066
1696830	641228491
3144443	2516143088
2894263	2511231127
4465450	646564561
4294260	643886084
139852	637000286
469824	642979337
469825	642979337
4327152	641228488
159002	637000145
4392899	646564560
4388266	2511231080
4294247	643886066
4326492	646564563
1785685	646564568
3790173	2516143035
342627	642555162
250733	641228491
4123579	640753045
3213697	2516143095
1837200	2516143035
250004	641228504
469921	643886082
3949206	2516143006
4294241	643886189
4413786	651053039
4349093	651053065
4345046	649633002
4392602	651053038
1636835	650716029
609781	647000283
469655	643886055
2720304	2516143096
128714	637000285
4331941	650716092
856711	651053048
55947	637000320
2673243	2516143020
261676	641736147
4360820	646311948
146617	637000270
1805964	2516143045
4271669	640427103
2377518	2516143041
190558	639633052
2783236	639633007
4067753	650377957
193929	639633057
128682	637000079
83486	637000066
469742	640963014
343062	642791613
525752	647000345
1667974	2516143034
4294213	643886215
1805014	2516143103
4443190	646564575
4026143	641522623
2710792	641522636
683920	650377947
179419	639633027
2668680	644736344
3109825	2516143056
4024528	641522602
3278920	2516143101
2048685	2516143056
311137	642555132
2341299	2516143038
1748514	2516143092
3178116	2516143056
3745574	2516143092
470807	643886148
1827681	2516143092
150512	637000225
269431	641736134
262185	641736242
2600160	2516143021
2175894	643692004
2187375	2516143021
3147900	2516143021
79992	637000331
549099	645951814
2376571	2516143021
4222979	2516143051
348109	642555152
350896	642555119
155301	637000067
156646	637000165
4294323	645951844
348855	642555134
1778639	2516143068
153191	638341124
2775412	2516143068
3748193	2516143068
139760	638341202
260682	641736242
3732811	2511231172
344813	642555120
347501	642555123
3264366	2516143045
4325322	650716021
267868	641736155
2660469	641522638
259857	641522639
4372756	650716077
265247	641736155
2288536	637000093
270437	641522609
153264	637000235
557343	645058779
4413941	650377973
728307	645058779
562633	645058779
4294303	645951844
1524916	650377986
470230	641736133
4294259	643886084
261912	641736133
470238	641736133
92037	637000214
1628160	2516143078
3903135	2516143084
2479380	2516143099
2679773	2516143078
270757	641736147
2025851	2516143084
2763191	2516143065
203565	637000088
154205	638341169
4333451	2512564079
3810524	2516143065
2467085	2516143065
128790	637000061
129044	637000108
138119	637000179
1836801	2511231164
138522	637000297
137663	637000298
484394	647000286
266643	641736153
266124	641736153
3769909	2516143063
2142262	2516143087
264529	641736248
1585028	2516143060
470670	643886047
4163995	2516143087
1903172	2516143027
4328767	649633089
330405	643348558
733659	646862342
258207	641736171
4335697	638154518
3878773	2516143089
3576914	2516143089
4407904	646564556
4423989	646564531
3958352	2516143005
4338265	646564536
4444847	650716055
141903	637000197
4446846	2517093037
3043404	2516143088
141871	637000261
829874	650377920
470983	640963025
469744	640963014
269225	641736158
238439	637000041
4294403	645951844
4299232	2517093038
585208	648276756
4476707	2511231175
4294400	645951844
3010749	2512047041
3823501	2516143041
4325499	2511231214
259942	641736147
3743177	2516143005
2445712	2516143062
261560	641522659
3334110	2516143010
2923966	2516143019
746012	642979353
4004505	2513237182
2277307	2513237206
1531100	2513237183
3011620	639279309
4431477	648028057
138523	637000278
4401425	2511231074
4357341	643692010
469486	643886214
2074155	2516143005
2201688	2516143088
3850954	2512047034
4055370	2516143044
4046531	649633032
4294325	645951844
1654082	2516143036
2939251	2516143031
469832	641380447
4016287	2516143044
2706578	637000103
4294172	642979318
4073824	2516143100
4294387	645951844
1799922	2516143013
4345956	637000340
1877063	2516143100
1968748	2516143100
268223	641736173
128770	638154503
4397090	646311934
4294374	645951844
269516	641736136
3858479	2516143031
4294373	645951844
4416519	646311906
264395	641736163
4166892	2513237199
773978	646862309
1708611	643692018
2712266	2516143020
2430106	2511231093
4480485	2511231106
850582	651053054
2303522	2516143052
2474772	2516143052
2330039	2516143052
3177520	2516143075
3433359	2516143075
1749369	2516143075
2432374	2516143069
2680797	2516143049
2000459	2516143038
4472697	646311969
2699496	2516143038
2539943	2516143060
3803688	2516143038
4414616	2513237176
4328150	641522647
4334489	2511231120
4409360	2513237256
2517629	2516143023
469817	641380449
3493964	640963042
108028	637000176
142642	638154505
2427678	2516143010
4400185	649633093
128470	637000126
1809561	2516143023
2540541	2516143023
3178614	2516143027
3778109	2516143100
3415753	646311970
3552078	2516143033
156613	638341165
1675670	2516143029
2607833	644736342
4469454	646564580
2436699	644736326
2761928	644736346
2874789	644736350
3208510	644736331
3969540	2516143061
3777162	644736376
3781816	649633001
4294228	643886049
1676804	643348554
2855893	2516143061
2095944	646311936
2346025	646311957
3806193	2516143102
2191672	2516143102
2088082	2516143102
2201412	646311908
2808134	646311943
3016039	646311908
3241875	646311908
4180910	2516143102
2892705	2516143102
362374	642979329
156737	638341165
3666618	2516143081
3145232	2516143082
2378226	2516143059
1967794	2516143059
2576945	2516143081
3768055	2516143081
1598549	2516143044
2119848	2516143081
2534914	2516143081
3560951	2516143081
4064550	650716036
3177080	2516143055
251168	640963033
4388535	650716031
3233217	2516143063
4451564	2516143063
2467251	2516143063
4210147	2516143074
2840442	2516143063
1686367	2516143055
4294197	643886200
2370790	646311914
229771	640427121
4446413	646311915
607372	648276649
4475069	640427144
230309	640427132
232294	640427118
3175949	2516143089
212696	640069328
3902092	2516143098
3543271	2516143098
4040534	2516143098
4294378	645951844
3129868	2516143041
165643	637000047
4435897	2516143098
163928	637000047
760829	645058830
3398605	639279308
4379510	646311935
4256381	646311947
284476	642555151
149574	638341168
2547638	2516143026
639259	645058821
4093606	2516143042
2619828	2516143076
471511	642555169
4294410	645951844
1114589	651053062
1768091	2516143041
4030424	2516143046
3033829	2516143046
4388547	637000113
3872368	2516143049
4335160	651053066
4436998	651053059
4446212	651053042
210623	640069306
3472157	2516143066
3274471	2516143066
4132075	646564551
128454	637000356
4410174	646564573
267787	641736221
4400115	646311919
484401	645951806
4465770	646311950
199635	639633002
266998	641736109
152179	638341247
2836974	646564590
4391547	640069323
4294261	643886084
469664	641736193
4294246	643886066
3696619	2516143035
470563	643886066
2480492	2516143081
1742294	644736396
4424498	2511231099
4294245	643886066
246627	640963010
3352626	2516143026
2953997	646862321
698128	638341030
267218	641736144
259777	641736169
4427120	651053031
3925303	2511231122
129163	637000064
2931150	2516143089
4469009	651053037
154921	638341014
3269049	2516143089
470687	643886109
2135505	2516143080
233066	640427153
233692	640427107
2299705	2516143063
128514	637000019
3590508	2516143019
1839283	2516143034
813031	651053068
2764126	649633004
470143	640612206
4063093	2516143059
4348550	649633021
3672635	649633021
128908	637000349
4294196	643886200
2560781	2516143074
4359308	650716004
2196888	2516143079
128668	637000002
2850568	2516143056
3875698	2516143056
3108452	2516143056
128730	637000287
129201	644736345
3733214	2516143040
1924812	2516143092
3885472	2516143092
112417	638154514
112346	637000068
3759537	2516143056
4244513	2516143051
4369258	2511231219
270805	641736143
4231437	2516143088
157099	637000295
158519	637000292
158191	637000300
160347	637000219
4129604	2516143055
158195	641228488
158500	637000294
846048	650377987
606927	647000228
4469832	646564584
666070	648231704
715818	645058803
677921	650377942
2086773	646564548
129124	637000218
398670	645058750
3286427	2511231160
3941398	2516143031
2183918	2516143068
470194	643886137
3944281	2516143068
470639	643886027
347789	642555143
266665	641736152
315575	642791613
153125	637000249
270963	641736221
4367774	641522657
258496	641522635
1111613	651053025
270210	641736242
3374628	2516143063
1111680	651053078
2391374	2516143031
1105124	651053026
4294304	645951844
2220492	2516143016
322703	644736347
4301420	2517093030
262867	641736147
2853386	2516143063
4294402	645951844
836702	650377984
1945993	2516143099
3864064	2516143057
2771251	2516143084
2093566	2516143099
3081384	2516143099
3943141	2516143099
4248004	2516143051
128656	637000333
2262295	2516143063
3135362	2516143030
804646	648276747
1963160	2516143063
311337	643348518
2381580	2516143033
3630400	2516143087
2951934	2516143078
469871	641736189
1508580	2516143016
532521	647000290
265407	641736171
1724608	2516143071
2291773	2516143087
3605632	2516143063
2650082	2516143087
129158	637000190
2193485	2511231085
2357851	2511231113
4332986	646564569
3369095	2511231113
2862707	2516143026
4294162	645058810
4294206	643886150
781012	645058772
4351467	643348523
3636240	650716098
4294316	645951844
470178	645951870
142996	637000308
654294	650377976
3568320	2516143042
2147865	2516143042
3674693	646564586
4294060	645951844
251266	640963035
4294405	645951844
4345055	2511231114
2156297	637000261
3639396	2516143003
1828337	2516143045
4478772	2511231162
4395624	650716082
2350898	2516143041
2643097	2516143041
3894687	2516143041
266174	641736148
266386	641736116
794914	645058772
2150582	2516143041
128421	637000322
470141	641736197
471081	643886039
245187	640963037
262038	645951874
407351	645058747
1044696	651053007
240392	640963037
610380	647000295
470908	641736172
240655	640963048
129112	637000291
3643003	2516143090
3254541	646564532
469835	641380447
2066042	2516143094
2210680	650377983
250787	641380434
2690030	2516143044
4294395	645951844
1632697	648028001
4294339	645951844
3387473	2516143065
559467	643886054
150477	637000163
4294338	645951844
4066894	2516143065
3386288	2516143065
4458425	2516143065
570173	645058773
558460	645058773
4273411	2516143101
544485	645058773
470463	645058834
537277	645058773
679357	645058718
3421464	2516143098
171289	638341060
715963	650377970
3429459	2516143047
609601	647000274
4120904	2516143017
242438	641380451
2519486	2516143017
4294272	643886005
239033	641380451
4374538	650716100
673604	648276629
1920800	2516143042
4294195	643886200
588044	645951803
3783003	2516143020
3680419	2516143058
3385763	2516143058
2047414	2516143058
2673357	2516143058
3437425	2516143036
2703136	2516143020
4368012	646564588
3201073	2516143084
3536673	2516143075
317681	642791630
3534431	2516143036
1575394	2516143075
2116001	2516143075
3993533	2516143083
4294208	643886202
2560633	646564544
3338135	644736323
240758	641380425
253392	640963026
4296034	649633018
260125	641736118
262493	641736156
2540794	641228476
4357630	650716028
3912756	642555131
516347	646862329
4361625	646311941
128531	637000016
3026758	2516143094
262154	641736222
3638170	2516143100
2345736	646311942
3170830	2516143029
4274064	2511231055
128705	637000344
4412501	644736338
4463212	644736348
4329768	644736377
146437	638341052
3625698	644736405
1575084	2516143061
4211097	2516143061
3823006	2516143090
4401860	644736380
3802583	2516143061
3724048	2516143054
220466	640612208
3307553	2516143076
3713657	650716001
4294108	643886143
2741339	2516143102
3181547	2516143102
2519982	2516143032
470381	641380446
159436	637000001
1941528	2516143032
268032	641736146
577439	648276755
259587	641522655
2037604	2516143081
263564	641522645
1923693	2516143081
251784	641380439
3804476	2512564032
366142	642979341
3848090	2516143092
1540083	2516143055
255110	641380439
4354946	649633081
1857133	2512564035
2212007	2516143092
259644	641736119
1823512	2516143055
269121	641736241
204252	640069320
270217	641736266
188670	640196209
206206	640069306
210224	640069326
2459673	2516143057
1909642	2516143043
167322	646564513
108713	637000149
128616	637000293
129049	637000215
1658760	2516143076
211938	640069304
3789091	2512564026
2277544	639633056
129086	639279306
1611605	649633022
2531782	2516143098
247934	640753012
251698	640753020
4383187	646862303
256286	640753060
214763	640069307
470803	640963016
207682	640069310
4294298	645951844
2004227	2516143026
2933705	2516143076
3929844	2516143026
4341323	637000212
3716369	2516143046
4294414	645951844
155255	637000195
2133694	2516143046
1709363	2516143076
3995193	2516143076
471206	637000319
3429262	637000160
163628	637000087
247676	640963053
162760	637000104
3171095	644736408
218141	640427152
219618	640427140
1119360	651053012
4408430	651053016
270856	641736107
3061106	650377926
1744337	650377925
263218	641736147
2156406	648028020
250283	640753003
242550	640753006
772282	650377904
2455890	649633061
3022648	2516143031
470921	641736172
4400920	644736389
4356131	644736388
186470	640069314
3750550	640069325
4436966	640069321
4401067	640069324
4385288	644736359
4392741	646564554
4371454	646564570
2838848	644736335
4393521	646564503
3599599	644736399
470392	640963022
362506	642979344
1784651	649633035
3586095	646564505
265577	641736116
4026885	2516143040
4294244	643886189
484315	643886058
2024389	2516143021
4294243	643886189
2728663	2516143101
3198828	2516143074
3080437	649633067
137936	637000223
2138712	640427109
4308828	640427119
348633	642979314
2625247	2516143010
4393998	649633047
263230	641736208
3279460	2516143064
4436393	649633063
318725	642979351
4329133	649633025
135883	638154511
141287	637000174
1996318	2516143034
2472796	644736407
197531	639633044
225030	638154504
213803	640612200
2017913	2516143034
260777	641736225
139343	638341083
4178237	641228474
2934758	650716057
258045	641228492
206145	640612222
242503	641228475
238741	641228474
1041484	650377929
610011	648276711
352664	642555129
335145	642555158
4343519	642555147
303756	642555106
2205472	642555147
4294181	643886041
346026	642555154
149575	638341212
471262	637000080
1670615	2516143020
610652	2513237333
3250784	2516143087
261921	641736134
4390590	637000065
768417	638341030
804807	650377931
658635	648231718
526964	638154507
4133027	637000333
609287	647000265
4456166	646564582
4377809	646564521
4127893	646564589
4360542	646564572
2778915	646564526
239348	640963032
339877	643348523
2256267	2516143068
4096185	643348523
257615	640963004
3908551	648028007
4243006	2516143061
293753	644736347
4315028	2517093034
3883136	646862339
4365254	643348506
129103	637000231
269854	641736226
155628	637000237
50403	637000231
577465	648276758
471109	643886074
304981	642555136
3421929	642555137
221045	640427138
471314	637000143
1673104	2516143099
610698	646862320
252545	641228496
2629148	2511231188
1141116	2511231188
1733510	2516143051
358223	642979345
3064917	2516143030
4294309	645951844
4294310	645951844
2572174	2516143016
3742856	2516143076
3489757	2516143087
470451	645951859
259342	641736227
405639	645058740
4412840	637000175
260518	641736227
264769	641736244
4033442	2516143097
2326807	2516143097
4165734	2516143082
4413755	646564533
4352068	2516143011
3201462	646564527
350050	643348506
3208922	2516143081
2254758	646564545
4477120	646564571
3703169	646564553
4334863	646564537
341050	645951871
2741575	650716060
610483	650377978
2446481	2516143020
1111066	651053003
152417	638341150
3938846	650716040
4294406	645951844
753069	650377977
4433531	646862302
1587548	2516143017
150526	637000125
4420453	637000226
4294290	645951844
4294393	645951844
3286320	2516143003
4294351	645951844
591146	645951858
4294062	645951844
557427	643886129
2928458	2511231111
4025377	2511231084
454151	645058710
4471899	2511231115
470243	643886208
4353741	2511231059
3896937	2511231083
3854770	2511231067
2175560	650716043
4410831	2511231088
3691782	2511231126
3897533	2516143037
470650	643886049
469846	641380447
4426132	643692028
1580218	643348582
2210393	643348570
610043	647000292
562710	643886129
469842	641380447
4294321	645951844
4294320	645951844
4294322	645951844
4472442	650716026
1718658	650716005
2026862	2516143013
1664065	2516143013
3052160	2516143013
156390	638341169
263911	641736271
2395391	2516143035
4294372	645951844
577477	648276756
3213429	651053033
238096	641380451
3450880	2516143031
261458	641736116
574063	645058766
4294340	645951844
607461	648276650
484406	645951837
484407	645951837
2027032	2516143058
611125	647000331
470534	643886059
1566635	2516143036
3705381	2516143055
469861	643886140
3093179	2516143073
1547050	2516143100
2485146	2511231128
145698	638341081
4337891	2511231210
3430359	2516143041
4052755	2516143041
4294348	645951844
4294349	645951844
4294326	645951844
4294209	643886202
2139051	2516143041
3877343	643692026
1612151	2516143023
308095	642979338
4212509	2516143043
2585787	2516143029
361069	642979342
4472456	650716003
1885221	644736385
128507	637000342
145370	638154510
1133501	2511231182
4325014	642555115
131988	637000081
129026	637000267
3084848	2516143090
3953333	2516143090
2449041	2516143061
2390332	2516143072
260082	641736173
4408082	643692045
3595228	2516143090
4138814	2516143061
207609	640612200
1592479	2516143072
4420943	644736404
3198982	2516143090
644948	645058818
263411	641736146
3402268	2516143020
4416530	2516143032
258185	641736146
2688220	2516143032
4072403	2516143032
2302626	2516143032
1886847	2516143082
551147	648276755
2531704	641522612
267062	641522628
268307	641522632
267934	641522648
4412273	2511231119
916690	650377954
270365	641522612
2955738	2516143084
129123	637000323
4294424	642791627
1605661	2516143055
2752688	2516143055
1885831	648028021
3659088	2516143055
3463568	2516143055
4469333	649633043
3840972	649633010
4460022	648028059
1962306	648028011
611053	647000326
1627674	644736413
4378647	638154509
4214192	2516143015
391131	644736413
392116	644736352
270705	641736259
2335976	2516143015
2004780	2516143097
3095059	2516143031
2533775	2516143033
470146	640612206
3710516	2516143031
243787	640753014
470236	640963046
609671	647000278
2205933	646564523
2578714	646311932
4443926	646311933
246717	640753011
242988	640753010
241364	640753026
3867641	2516143029
274319	641736218
2439887	646564502
4294420	642979320
2870933	2516143026
469893	643886009
2689387	2516143038
183678	639633042
519687	646862341
471420	643348507
2850907	2516143037
129236	637000140
2612772	2516143037
3947821	2516143037
3731829	2506520034
2677385	646564577
4294257	643886084
2505599	2513237222
4377752	2513237222
1876786	2516143033
1652650	2516143066
153551	638341009
3078923	644736321
822270	650377927
251840	640753038
2103949	644736325
4412145	644736358
1634660	644736327
4326142	644736372
1577647	644736372
1609963	2516143034
177281	639633034
182392	639633030
2940299	646564550
672142	645058772
1680485	646564518
3241377	646564570
200840	640069319
2480809	646564570
1642745	2516143062
4095303	2516143049
545959	645058772
723016	645058772
4294369	645951844
3872237	2516143062
777218	638341030
2885638	648028009
246477	640753009
779362	647000299
241156	640753024
2858425	646564540
2688059	2512564071
4294242	643886189
484296	643886019
4481895	2511231145
249867	641228512
2500675	2511231103
128637	637000010
231184	640427148
233864	640427115
470523	643886193
231102	640427149
227799	640427150
234650	640427145
233395	640427101
234467	640427103
4365877	648028022
4366194	648028046
232609	640427127
2566155	2516143005
1644356	642979325
4237326	649633046
164557	639857003
261218	641736144
2732979	639633051
253750	640963033
187415	639633022
2262781	2516143079
4294252	642979368
1894655	646311945
4484067	637000242
1597933	2516143034
762855	645058848
2956125	2516143034
3162364	2516143050
4054958	2516143074
2117818	648028054
532556	647000218
2664818	2516143056
3979788	2516143056
2376914	2516143074
2256628	2516143050
2334553	2516143056
3167587	2516143056
207860	640069307
2728769	650716087
3311295	644736366
3855861	2516143056
471509	643348568
4263526	643348511
302952	642555110
574845	2512047057
4294104	643886143
79454	639633012
4440416	2516143021
471486	637000102
470559	643886061
4294324	645951844
2975166	2516143051
2234512	2516143068
3208473	2516143054
3729951	2516143068
2490314	2516143068
2958649	2516143068
3666492	2516143093
2517139	2516143093
3236767	2516143015
263029	641736152
471191	641522620
316248	642555117
2722754	649633019
271092	641522622
4382412	649633088
609166	647000264
2909294	641522622
4254064	2516143051
4174306	2516143051
261995	641736117
2152799	2516143054
343158	642555122
342865	642555114
1145437	2511231184
4352128	2511231174
1126805	2511231190
606204	647000204
2781841	2516143084
1147317	2511231203
798151	646862348
269252	641736222
266310	641736123
238598	640963010
4294177	643886041
817028	650377914
1904847	2516143101
4294412	645951844
4294411	645951844
4083118	650377953
138783	638341086
4294311	645951844
4294232	643886053
2933017	2516143087
3488220	2516143087
2747347	2516143087
1943195	2516143027
2558116	2516143087
285342	638154506
2025287	2512564055
166714	637000259
3928600	650716035
3692710	650716012
4471805	650716039
2955226	646564584
4294355	645951844
141718	637000041
2817226	637000155
4219370	646564525
150530	637000272
4294287	645951844
4464968	650716038
1647599	642555161
4294407	645951844
4342314	637000222
4314836	644736357
4098306	2516143066
529416	638154515
3474585	642555111
3578333	2516143089
3383253	2516143079
3127947	2505119042
4384294	650716080
1949326	650716030
129151	637000117
1508140	2516143079
4445418	650716069
2439747	650716024
266481	641736172
470899	641736172
3126268	2511231082
4180814	2511231075
4377290	2511231087
4335408	2511231120
4441794	2511231108
2704854	2511231081
2817194	2511231107
255822	640963042
1940374	2516143048
2413304	2516143081
4294314	645951844
3161252	2516143101
129227	637000147
3590655	2511231196
129136	637000146
1593778	2511231146
2304796	2516143013
2208538	2516143078
2635863	2516143017
4303534	640753054
263529	641736136
609803	648276705
267239	641736136
205587	640069316
246213	641380451
2557549	2516143020
1909920	2516143036
247861	641380451
3885535	2516143058
364930	642979346
215083	640069313
3672525	2516143058
1955682	2516143058
2766551	2516143020
4294207	643886150
3577806	2516143068
3916424	2516143073
3333086	2516143057
2557523	2516143073
2384394	2516143073
138378	637000203
128822	637000144
3293548	2516143073
1790179	650716094
2237327	2511231079
2930776	2511231137
156385	638341124
4463166	649633085
765949	648276749
3329170	2511231212
3798297	2511231153
3985879	2511231109
4334304	650716019
4294396	645951844
223996	640427111
1965461	643692020
3313143	643692020
2873052	646564564
335683	640427128
265258	641736226
2702767	640069335
469972	643886112
3146165	638154513
317108	642555141
471505	640753058
1662401	638154503
4479146	646862344
3293832	638154503
181142	639633064
150517	637000107
4458708	2513237245
3563348	650377949
150527	637000276
128947	637000355
2982695	2516143029
3575320	2516143048
108295	643692009
1554710	2516143029
270882	641736184
3218562	2516143048
2810735	2516143053
1763688	2516143061
1879162	2516143090
2484890	2516143061
4406728	651053075
3444923	2516143061
1721943	2516143053
4389369	2516143097
4361038	643692053
2748122	2516143072
145904	638341053
267551	641522609
2829970	2516143032
469778	643886197
1944085	2516143032
261885	641736226
3752350	2516143082
2775183	2516143026
4387942	644736402
2504699	643692046
2521282	2516143082
2131582	2516143082
2997968	2516143032
4207129	2516143081
2257619	2516143061
262373	641522619
2354740	637000043
3689623	646564570
4408777	649633007
1584141	2516143055
3046726	649633069
2137505	649633070
4254921	2516143055
4370726	646311956
2844103	649633054
1772229	2516143057
1570172	637000109
2063193	2516143015
3954525	2516143015
3030059	2516143015
469663	643886063
1964521	644736341
2713630	2516143092
633355	645058779
469810	645058788
2631144	2516143043
3492865	2516143031
804638	648276732
4308164	646311966
4340733	646311966
4392056	650716011
3725977	641522630
2670846	2516143026
2854769	640069307
1523274	646311955
246824	640753059
289858	645951879
4294302	645951844
260750	645951879
268016	645951879
252944	640753029
279975	642555108
2323292	2516143046
3595907	2511231187
551323	645951829
1969332	2511231178
4250579	2511231178
2278661	646564524
766559	645058779
2261620	2516143046
4417384	651053055
2463687	651053062
3779297	2516143037
4049418	2516143037
3233360	648028004
1998668	2516143037
3974825	2516143045
2890740	2516143045
3976970	637000114
344373	642791627
128998	637000307
4032177	648028039
469834	642791621
3286648	2516143088
3222668	648028055
250958	640753042
3893397	644736351
471468	640753033
108035	637000206
1507253	2516143088
252382	640753030
281552	641522618
4350433	648028015
313166	642791621
345249	642791621
4106458	646311960
222801	641522605
202618	640069303
194022	639633028
195821	639633031
2734974	2516143035
197806	639633049
4475366	2516143062
242208	640753048
